date,title,category,entities_name,formatted_address,longitude,latitude,beat
26/2/2021,"On The Fly, The Whole Squad is Funny: Headlining Comedian E-MAN",performing-arts,null,null,-84.401384,33.65517,313
26/2/2021,LEVEL UP: TINCTURE MAKING 102,conferences,null,null,-84.467983,33.664414,411
26/2/2021,Hot Wheels Ultimate Drive-Thru,community,Six Flags Over Georgia,"275 Riverside Parkway Southwest Austell, GA 30168 United States of America",-84.551542,33.770587,407
26/2/2021,Richard Shaw Jr. LIVE @ Havana Lounge,concerts,Havana Cigar Lounge,6010 Sandy Springs Cir Sandy Springs United States of America,-84.38542,33.92077,202
27/2/2021,Steven Charles,concerts,Cherokee Town & Country club,"155 West Paces Ferry Road Northwest Atlanta, GA 30305 United States of America",-84.388421,33.845256,202
27/2/2021,Aviva and the Flying Penguins,concerts,null,null,-84.310829,33.80621,608
27/2/2021,South Alabama Jaguars vs Georgia State Panthers,sports,Georgia State Sports Arena,"125 Decatur Street Southeast Atlanta, GA 30303 United States of America",-84.386455,33.751627,510
27/2/2021,Elio Stereo,concerts,Forza Storico,"1198 Howell Mill Rd #020 Atlanta, GA 30318 United States of America",-84.41222,33.78677,207
27/2/2021,Syracuse Orange vs Georgia Tech Yellow Jackets,sports,McCamish Pavilion,"965 Fowler Street Northwest Atlanta, GA 30318 United States of America",-84.392771,33.780684,501
27/2/2021,Publix Atlanta Marathon & Half Marathon,sports,null,null,-84.388056,33.748889,511
27/2/2021,Quinn Rose,community,Moondogs,"3179 Peachtree Road Northeast Atlanta, GA 30305 United States of America",-84.375263,33.840801,206
27/2/2021,Music Is Album Concert,concerts,140 Peachtree St NW,"140 Peachtree Street SW Atlanta, GA United States of America",-84.39304,33.750622,511
27/2/2021,"Dabin, Nurko, and Last Heroes",concerts,Variety Playhouse,"1099 Euclid Avenue Northeast Atlanta, GA 30307 United States of America",-84.350963,33.763605,602
27/2/2021,Losky,concerts,null,null,-84.416862,33.773144,106
27/2/2021,Qveen Chiraq G and Fine$$e,community,Artisans Bar & Gallery,"140 Peachtree Street Southwest Atlanta, GA 30303 United States of America",-84.393031,33.750622,511
27/2/2021,Malachi Mills,community,Eddie's Attic,"515 North McDonough Street Decatur, GA 30030 United States of America",-84.296272,33.773975,608
27/2/2021,Bovtiqve Fashion Week Registration,expos,null,null,-84.4162,33.782291,106
27/2/2021,Gwen Hughes,community,Old Vinings Inn,"3011 Paces Mill Road Southeast Atlanta, GA 30339 United States of America",-84.465984,33.866512,201
27/2/2021,Severe Delays - Fulton County Airport (FTY),airport-delays,Fulton County Airport-Brown Field,"3952 Aviation Circle Northwest Atlanta, GA 30336 United States of America",-84.521645,33.777091,114
27/2/2021,Moderate to Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
27/2/2021,Let's Talk Real Estate,conferences,Walil Archer,"3011 Rainbow Drive Decatur, GA 30034 United States of America",-84.266645,33.708959,611
27/2/2021,Gary G Thang Johnson Live at Uptown,performing-arts,null,null,-84.401384,33.65517,313
27/2/2021,Gary G Thang Johnson Live at Uptown,performing-arts,null,null,-84.401384,33.65517,313
27/2/2021,Jamey Johnson with Randy Houser,concerts,Coca-Cola Roxy Theater,"Battery Avenue Southeast Atlanta, GA 30339 United States of America",-84.471544,33.887363,201
27/2/2021,Hot Wheels Ultimate Drive-Thru,community,Six Flags Over Georgia,"275 Riverside Parkway Southwest Austell, GA 30168 United States of America",-84.551542,33.770587,407
28/2/2021,Pittsburgh Panthers vs Georgia Tech Yellow Jackets,sports,McCamish Pavilion,"965 Fowler Street Northwest Atlanta, GA 30318 United States of America",-84.392771,33.780684,501
28/2/2021,(ATLANTA) BLESSED AND UNSTOPPABLE: Billy Alsbrooks Motivational Seminar,conferences,Hilton Atlanta,"255 Courtland Street Northeast Atlanta, GA 30303 United States of America",-84.383449,33.76156,509
28/2/2021,Power for Pressure™,conferences,Burgess-Peterson Academy,"480 Clifton Street Southeast Atlanta, GA 30316 United States of America",-84.331578,33.740575,610
28/2/2021,Noizu,concerts,Believe Music Hall,"181 Ralph David Abernathy Blvd Atlanta, GA 30312 United States of America",-84.393715,33.737039,303
28/2/2021,Yung Rus,concerts,Silver Ultra Lounge,"2040 Sylvan Rd Atlanta, GA 30310 United States of America",-84.417979,33.699098,306
28/2/2021,Arulu,concerts,Club Ozone,"Atlanta, GA United States of America",-84.403198,33.759499,102
28/2/2021,Days Of The Dead - Atlanta 2021,festivals,null,null,-84.383015,33.75907,509
28/2/2021,Own The City Talent Showcase,performing-arts,null,null,-84.309074,33.866169,210
28/2/2021,Moderate to Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
28/2/2021,Moderate to Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
28/2/2021,The Late Show Hosted by DeMakco & Positive K,performing-arts,null,null,-84.401384,33.65517,313
28/2/2021,Gary G Thang Johnson Live at Uptown,performing-arts,null,null,-84.401384,33.65517,313
28/2/2021,Gary G Thang Johnson Live at Uptown,performing-arts,null,null,-84.401384,33.65517,313
28/2/2021,Gurl 2 Girl Maker’s Market at Kalua Studios | Shop Woman-Owned Businesses,festivals,null,null,-84.307682,33.889429,209
28/2/2021,UPTOWN SATURDAY NIGHT.. Showtime 11:55pm.. Hosted by Demakco&PositiveK,performing-arts,null,null,-84.398954,33.653929,312
28/2/2021,The Dinner Detective - Interactive Murder Mystery Dinner Show,performing-arts,null,null,-84.430213,33.906164,202
28/2/2021,Grow Where You Are (Pt 2),conferences,null,null,-84.467983,33.664414,411
28/2/2021,Hot Wheels Ultimate Drive-Thru,community,Six Flags Over Georgia,"275 Riverside Parkway Southwest Austell, GA 30168 United States of America",-84.551542,33.770587,407
1/1/2021,Happy Hour at Kat's Cafe,community,Kat's Cafe,"970 Piedmont Avenue Northeast Atlanta, GA 30309 United States of America",-84.38094,33.781138,502
1/1/2021,Georgia Bulldogs vs Cincinnati Bearcats,sports,Mercedes-benz Stadium,"1 AMB Dr NW Atlanta, GA 30313 United States of America",-84.400892,33.755403,507
1/1/2021,Nature Gallery,performing-arts,Fernbank Museum - WildWoods Exhibit,"767 Clifton Road Atlanta, GA 30307 United States of America",-84.327285,33.773676,608
1/1/2021,The Rico Act and Ciszak,concerts,Museum Bar,"181 Ralph David Abernathy Boulevard Atlanta, GA 30312 United States of America",-84.393722,33.737078,303
1/1/2021,"Otica, Niko the Kid, Halogen, and Novodor",concerts,Heated Disco Tent,"1140 Crescent Ave NE Atlanta, GA 30309 United States of America",-84.38452,33.78588,502
1/1/2021,Hood Life Entertainment,concerts,Black Ink Atlanta,"2989 North Fulton Drive Northeast Atlanta, GA 30305 United States of America",-84.3776,33.8364,206
1/1/2021,The Orange Constant,concerts,Best End Brewing Co.,"1036 White St. SW Atlanta, GA 30310 United States of America",-84.42179,33.73162,401
1/1/2021,North Carolina State Wolfpack vs Georgia Tech Yellow Jackets,sports,McCamish Pavilion,"965 Fowler Street Northwest Atlanta, GA 30318 United States of America",-84.392771,33.780684,501
1/1/2021,Eddie 9V,community,Blind Willie's,"828 North Highland Avenue Northeast Atlanta, GA 30306 United States of America",-84.35273,33.777123,601
1/1/2021,Michelle Malone,concerts,Eddie's Attic,"515 North McDonough Street Decatur, GA 30030 United States of America",-84.296272,33.773975,608
1/1/2021,Pop-up Christmas Cocktail Bar Sippin’ Santa In Midtown,community,Bon Ton,"674 Myrtle Street NE Atlanta, GA 30308 United States of America",-84.380409,33.77299,505
1/1/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
1/1/2021,Significant Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
2/1/2021,Aviva and the Flying Penguins,concerts,null,null,-84.310829,33.80621,608
2/1/2021,Nature Gallery,performing-arts,Fernbank Museum - WildWoods Exhibit,"767 Clifton Road Atlanta, GA 30307 United States of America",-84.327285,33.773676,608
2/1/2021,Friday Night Live Music at Kat's Cafe,community,Kat's Cafe,"970 Piedmont Avenue Northeast Atlanta, GA 30309 United States of America",-84.38094,33.781138,502
2/1/2021,2Kee,community,Suite Food Lounge,"375 Luckie Street Northwest Atlanta, GA 30313 United States of America",-84.395784,33.765005,504
2/1/2021,Pop-up Christmas Cocktail Bar Sippin’ Santa In Midtown,community,Bon Ton,"674 Myrtle Street NE Atlanta, GA 30308 United States of America",-84.380409,33.77299,505
2/1/2021,Callanwolde Arts Festival,festivals,null,null,-84.345674,33.781989,601
2/1/2021,Gwen Hughes,community,Old Vinings Inn,"3011 Paces Mill Road Southeast Atlanta, GA 30339 United States of America",-84.465984,33.866512,201
3/1/2021,Wake Forest Demon Deacons vs Georgia Tech Yellow Jackets,sports,McCamish Pavilion,"965 Fowler Street Northwest Atlanta, GA 30318 United States of America",-84.392771,33.780684,501
3/1/2021,"Rick Ross, Pastor Troy, Jack Harlow, and DJ Drama",concerts,Lakewood Amphitheatre,"2002 Lakewood Way Southwest Atlanta, GA 30315 United States of America",-84.396064,33.70432,305
3/1/2021,Nature Gallery,performing-arts,Fernbank Museum - WildWoods Exhibit,"767 Clifton Road Atlanta, GA 30307 United States of America",-84.327285,33.773676,608
3/1/2021,Meaux Green,concerts,Believe Music Hall,"181 Ralph David Abernathy Blvd Atlanta, GA 30312 United States of America",-84.393715,33.737039,303
3/1/2021,Mikey Jay RR$,community,Artisans Bar & Gallery,"140 Peachtree Street Southwest Atlanta, GA 30303 United States of America",-84.393031,33.750622,511
3/1/2021,Cleveland Cavaliers vs Atlanta Hawks,sports,State Farm Arena,"Atlanta, GA 30303 United States of America",-84.396352,33.757162,507
3/1/2021,Jason Fulton,community,Marlow's Tavern Vinings,"2355 Cumberland Parkway Southeast Atlanta, GA 30339 United States of America",-84.480746,33.859465,201
3/1/2021,Severe Delays - Fulton County Airport (FTY),airport-delays,Fulton County Airport-Brown Field,"3952 Aviation Circle Northwest Atlanta, GA 30336 United States of America",-84.521645,33.777091,114
3/1/2021,John McKnight,concerts,Dixie Tavern,"2319 Windy Hill Road SE Marietta, GA 30067 Marietta, GA 30067 United States of America",-84.482463,33.903635,201
3/1/2021,Moderate Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
4/1/2021,Nature Gallery,performing-arts,Fernbank Museum - WildWoods Exhibit,"767 Clifton Road Atlanta, GA 30307 United States of America",-84.327285,33.773676,608
4/1/2021,FREE HIBACHI GRILL ! FREE VIP ENTRY! THIS SUNDAY THE ULTIMATE CELEBRITY DAY PARTY ! PRE GAME!!,community,Eleven 45,"2110 Peachtree st NW Atlanta, GA 30309 United States of America",-84.3926,33.812,207
4/1/2021,Monday Madness - All Pizzas $10,community,vero pizzeria,"1441 Dresden Drive Atlanta, GA 30319 United States of America",-84.330081,33.860736,209
4/1/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
4/1/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
4/1/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
5/1/2021,Conversation Pieces,performing-arts,High Museum of Art,"1280 Peachtree Street Northeast Atlanta, GA 30309 United States of America",-84.385628,33.790046,502
5/1/2021,Nature Gallery,performing-arts,Fernbank Museum - WildWoods Exhibit,"767 Clifton Road Atlanta, GA 30307 United States of America",-84.327285,33.773676,608
5/1/2021,FELONI,concerts,null,null,-84.386131,33.750126,511
5/1/2021,New York Knicks vs Atlanta Hawks,sports,State Farm Arena,"Atlanta, GA 30303 United States of America",-84.396352,33.757162,507
5/1/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
5/1/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
5/1/2021,Moderate Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
5/1/2021,Moderate to Severe Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
6/1/2021,Children's Storytime,community,Barnes & Noble Booksellers Buckhead,"2900 Peachtree Road NE Suite 310 Atlanta, GA 30305 United States of America",-84.382905,33.835304,206
6/1/2021,Severe Delays - Fulton County Airport (FTY),airport-delays,Fulton County Airport-Brown Field,"3952 Aviation Circle Northwest Atlanta, GA 30336 United States of America",-84.521645,33.777091,114
6/1/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
6/1/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
6/1/2021,Moderate Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
7/1/2021,Max Weinberg’s Jukebox 1/6/21 - (Rescheduled from 4/15/20),community,City Winery,"201 650 North Avenue Northeast Atlanta, GA 30308 United States of America",-84.367436,33.771957,603
7/1/2021,Charlotte Hornets vs Atlanta Hawks,sports,State Farm Arena,"Atlanta, GA 30303 United States of America",-84.396352,33.757162,507
7/1/2021,"VIRTUAL EVENT at 7 PM EST: Lilia Buckingham and Sara Shepard discuss their book, INFLUENCE!",community,Barnes & Noble Booksellers Edgewood Retail,"1217 Caroline Street at Moreland Av Atlanta, GA 30307 United States of America",-84.348889,33.757778,606
7/1/2021,"VIRTUAL EVENT at 7 PM EST: Lilia Buckingham and Sara Shepard discuss their book, INFLUENCE!",community,Barnes & Noble Booksellers Buckhead,"2900 Peachtree Road NE Suite 310 Atlanta, GA 30305 United States of America",-84.382905,33.835304,206
7/1/2021,"VIRTUAL EVENT at 7 PM EST: Lilia Buckingham and Sara Shepard discuss their book, INFLUENCE!",community,Barnes & Noble Booksellers Cumberland,"2952 Cobb Pkwy. Atlanta, GA 30339 United States of America",-84.463678,33.879956,201
7/1/2021,"VIRTUAL EVENT at 7 PM EST: Lilia Buckingham and Sara Shepard discuss their book, INFLUENCE!",community,Barnes & Noble Booksellers - Perimeter,"120 Perimeter Center West Ste 300 Dunwoody, GA 30346 United States of America",-84.342527,33.926282,209
8/1/2021,Mikey Jay RR$,community,Artisans Bar & Gallery,"140 Peachtree Street Southwest Atlanta, GA 30303 United States of America",-84.393031,33.750622,511
8/1/2021,Ray Scott,concerts,Eddie's Attic,"515 North McDonough Street Decatur, GA 30030 United States of America",-84.296272,33.773975,608
8/1/2021,Timothy Israel,concerts,null,null,-84.387985,33.748997,511
8/1/2021,"POSTPONED ReZn8 - 1/7/21 - **SOCIAL DISTANCE SEATING, LIMITED CAPACITY**",community,City Winery,"201 650 North Avenue Northeast Atlanta, GA 30308 United States of America",-84.367436,33.771957,603
8/1/2021,John McKnight,community,Keegan's Irish Pub,"224 4687 South Atlanta Road Southeast Smyrna, GA 30080 United States of America",-84.483769,33.839839,103
8/1/2021,Moderate to Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
8/1/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
8/1/2021,Hi-Rez Studios Expo 2021,sports,Cobb Energy Performing Arts Centre,"2800 Cobb Galleria Parkway Atlanta, GA 30339 United States of America",-84.458904,33.884729,201
8/1/2021,Moderate Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
9/1/2021,Aviva and the Flying Penguins,concerts,null,null,-84.310829,33.80621,608
9/1/2021,Elio Stereo,concerts,Forza Storico,"1198 Howell Mill Rd #020 Atlanta, GA 30318 United States of America",-84.41222,33.78677,207
9/1/2021,Riley Biederer,community,Eddie's Attic,"515 North McDonough Street Decatur, GA 30030 United States of America",-84.296272,33.773975,608
9/1/2021,Marcus Johnson RESCHEDULED to 1/8/21,community,City Winery,"201 650 North Avenue Northeast Atlanta, GA 30308 United States of America",-84.367436,33.771957,603
9/1/2021,Nelson Brownstone,community,Marlow's Tavern Vinings,"2355 Cumberland Parkway Southeast Atlanta, GA 30339 United States of America",-84.480746,33.859465,201
9/1/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
9/1/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
9/1/2021,Moderate Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
9/1/2021,Moderate to Severe Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
10/1/2021,Ben Bostick,community,Fetch Park & Ice House,"520 Daniel St SE Atlanta, GA 30312 United States of America",-84.37076,33.75201,604
10/1/2021,Virginia Tech Hokies vs Georgia Tech Yellow Jackets,sports,McCamish Pavilion,"965 Fowler Street Northwest Atlanta, GA 30318 United States of America",-84.392771,33.780684,501
10/1/2021,Mikey Jay RR$,concerts,249 Trinity Ave SW,"249 Trinity Avenue Southwest Atlanta, GA 30303 United States of America",-84.396048,33.750794,507
10/1/2021,BARRY RICHMAN BAND,community,Northside Tavern,"1058 Howell Mill Road Northwest Atlanta, GA 30318 United States of America",-84.412059,33.783593,103
10/1/2021,Fight Clvb,concerts,Believe Music Hall,"181 Ralph David Abernathy Blvd Atlanta, GA 30312 United States of America",-84.393715,33.737039,303
10/1/2021,Arulu,concerts,Club Ozone,"Atlanta, GA United States of America",-84.403198,33.759499,102
10/1/2021,Georgia Bridal Show,expos,Cobb Galleria Centre,"2 Galleria Parkway Southeast Atlanta, GA 30339 United States of America",-84.466573,33.883316,201
10/1/2021,Scott Antique Markets,expos,Atlanta Expo Center North,"3650 Jonesboro Road Southeast Atlanta, GA 30354 United States of America",-84.366226,33.65567,313
11/1/2021,FREE HIBACHI GRILL ! FREE VIP ENTRY! THIS SUNDAY THE ULTIMATE CELEBRITY DAY PARTY ! PRE GAME!!,community,Eleven 45,"2110 Peachtree st NW Atlanta, GA 30309 United States of America",-84.3926,33.812,207
11/1/2021,Winter Break,academic,Georgia State University,"Atlanta, GA 30302 United States of America",-84.385282,33.753068,510
11/1/2021,Winter Break,academic,Georgia Institute of Technology - Atlanta Campus,"225 North Ave NW Atlanta, GA 30332 United States of America",-84.396285,33.775618,504
11/1/2021,Monday Madness - All Pizzas $10,community,vero pizzeria,"1441 Dresden Drive Atlanta, GA 30319 United States of America",-84.330081,33.860736,209
11/1/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
12/1/2021,Philadelphia 76ers vs Atlanta Hawks,sports,State Farm Arena,"Atlanta, GA 30303 United States of America",-84.396352,33.757162,507
12/1/2021,Winter Break,academic,Emory University,"201 Dowman Drive Atlanta, GA 30322 United States of America",-84.32224,33.797137,608
12/1/2021,Moderate to Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
12/1/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
12/1/2021,COBB Trade Show,expos,Cobb Galleria Centre,"2 Galleria Parkway Southeast Atlanta, GA 30339 United States of America",-84.466573,33.883316,201
13/1/2021,Children's Storytime,community,Barnes & Noble Booksellers Buckhead,"2900 Peachtree Road NE Suite 310 Atlanta, GA 30305 United States of America",-84.382905,33.835304,206
13/1/2021,Shaheed404,concerts,Apache Café,"393 Marietta St. Atlanta, GA 30313 United States of America",-84.39703,33.76365,508
13/1/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
13/1/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
13/1/2021,Moderate to Severe Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
14/1/2021,Shaheed404,concerts,East Atlanta Village,"490 Flat Shoals Avenue Southeast Atlanta, GA 30316 United States of America",-84.346082,33.740748,612
14/1/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
14/1/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
15/1/2021,John McKnight,community,New Realm Brewery,Atlanta United States of America,-84.361964,33.768973,602
15/1/2021,ASH.,concerts,High Museum of Art,"1280 Peachtree Street Northeast Atlanta, GA 30309 United States of America",-84.385628,33.790046,502
15/1/2021,Mikey Jay RR$,community,Artisans Bar & Gallery,"140 Peachtree Street Southwest Atlanta, GA 30303 United States of America",-84.393031,33.750622,511
15/1/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
15/1/2021,Hayden Coffman,concerts,Park Bench - Battery,"900 Battery Ave SE Ste 1060 Atlanta, GA 30339 United States of America",-84.4703,33.8892,201
15/1/2021,Moderate Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
16/1/2021,"An Evening With Keb’ Mo’ - (6:30PM SHOW) - 1/16/21 **SOCIAL DISTANCE SEATING, LIMITED CAPACITY**",community,City Winery,"201 650 North Avenue Northeast Atlanta, GA 30308 United States of America",-84.367436,33.771957,603
16/1/2021,Danny Grayshock,concerts,null,null,-84.388054,33.74889,511
16/1/2021,Aviva and the Flying Penguins,concerts,null,null,-84.310829,33.80621,608
16/1/2021,C. Carolina Chanticleers vs Georgia State Panthers,sports,Georgia State Sports Arena,"125 Decatur Street Southeast Atlanta, GA 30303 United States of America",-84.386455,33.751627,510
16/1/2021,2 Day Atlanta Event Planning Certificate Program,community,Marriott Hotel,"2000 Century Boulevard Northeast Atlanta, GA 30345 United States of America",-84.307918,33.843971,608
16/1/2021,Elio Stereo,concerts,Forza Storico,"1198 Howell Mill Rd #020 Atlanta, GA 30318 United States of America",-84.41222,33.78677,207
16/1/2021,"An Evening With Keb’ Mo’ - (9:30PM SHOW) - 1/15/21 **SOCIAL DISTANCE SEATING, LIMITED CAPACITY**",community,City Winery,"201 650 North Avenue Northeast Atlanta, GA 30308 United States of America",-84.367436,33.771957,603
16/1/2021,Patrick Davis & His Midnight Choir,concerts,Eddie's Attic,"515 North McDonough Street Decatur, GA 30030 United States of America",-84.296272,33.773975,608
16/1/2021,Dalex,concerts,Believe Music Hall,"181 Ralph David Abernathy Blvd Atlanta, GA 30312 United States of America",-84.393715,33.737039,303
16/1/2021,C'haii Summers,concerts,Blu Lagoon Bar and Bistro,"2263 Cheshire Bridge Road Atlanta, GA 30324 United States of America",-84.3518,33.8169,613
16/1/2021,Hayden Coffman,concerts,Park Bench,"256 East Paces Ferry Rd Atlanta, GA 30305 United States of America",-84.379082,33.839208,206
16/1/2021,Nelson Brownstone,community,Marlow's Tavern Vinings,"2355 Cumberland Parkway Southeast Atlanta, GA 30339 United States of America",-84.480746,33.859465,201
16/1/2021,Moderate to Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
16/1/2021,Moderate to Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
16/1/2021,Charlie Starr,concerts,Coca-Cola Roxy Theater,"Battery Avenue Southeast Atlanta, GA 30339 United States of America",-84.471544,33.887363,201
17/1/2021,DJ EU and Elio Stereo,concerts,Estrella Rooftop,"550 Somerset Terrace NE Suite 102 Atlanta, GA 30306 United States of America",-84.36155,33.76889,602
17/1/2021,Dan Rodriguez,concerts,Eddie's Attic,"515 North McDonough Street Decatur, GA 30030 United States of America",-84.296272,33.773975,608
17/1/2021,Pixel Terror,concerts,Believe Music Hall,"181 Ralph David Abernathy Blvd Atlanta, GA 30312 United States of America",-84.393715,33.737039,303
17/1/2021,Thomas Fountain and Liz Kate,concerts,Eddie's Attic,"515 North McDonough Street Decatur, GA 30030 United States of America",-84.296272,33.773975,608
17/1/2021,Arulu,concerts,Club Ozone,"Atlanta, GA United States of America",-84.403198,33.759499,102
17/1/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
17/1/2021,Significant to Severe Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
18/1/2021,Minnesota Timberwolves vs Atlanta Hawks,sports,State Farm Arena,"Atlanta, GA 30303 United States of America",-84.396352,33.757162,507
18/1/2021,POSTPONED Oleta Adams 1/17/21 10pm (Rescheduled From 7/10/20 10pm),concerts,City Winery,"201 650 North Avenue Northeast Atlanta, GA 30308 United States of America",-84.367436,33.771957,603
18/1/2021,The Arcadian Wild and Oh Jeremiah,concerts,Eddie's Attic,"515 North McDonough Street Decatur, GA 30030 United States of America",-84.296272,33.773975,608
18/1/2021,FREE HIBACHI GRILL ! FREE VIP ENTRY! THIS SUNDAY THE ULTIMATE CELEBRITY DAY PARTY ! PRE GAME!!,community,Eleven 45,"2110 Peachtree st NW Atlanta, GA 30309 United States of America",-84.3926,33.812,207
18/1/2021,Monday Madness - All Pizzas $10,community,vero pizzeria,"1441 Dresden Drive Atlanta, GA 30319 United States of America",-84.330081,33.860736,209
18/1/2021,Severe Delays - Fulton County Airport (FTY),airport-delays,Fulton County Airport-Brown Field,"3952 Aviation Circle Northwest Atlanta, GA 30336 United States of America",-84.521645,33.777091,114
